ride_id,booking_id,booking_date,booking_time,booking_status,customer_id,vehicle_id,pickup_location_id,drop_location_id,avg_vtat,avg_ctat,cancelled_ride_by_customer,customer_reason_id,cancelled_ride_by_driver,driver_reason_id,incomplete_ride,incomplete_reason_id,booking_value,ride_distance,driver_rating,customer_rating,payment_method
43794,CNR6588556,2024-06-29,16:34:14,Completed,CID6285151,V01,L165,L145,10.40,17.20,0,null,0,null,0,null,372.00,7.51,4.50,4.20,UPI
43795,CNR6831722,2024-05-04,14:43:43,Completed,CID5631381,V01,L101,L038,7.40,21.70,0,null,0,null,0,null,541.00,12.10,4.20,4.20,UPI
43796,CNR2512341,2024-11-15,20:35:01,Cancelled by Customer,CID1165476,V05,L090,L077,12.20,null,1,R04,0,null,0,null,null,null,null,null,null
43797,CNR6952539,2024-11-01,06:00:05,Cancelled by Driver,CID2919731,V06,L037,L133,5.20,null,0,null,1,R08,0,null,null,null,null,null,null
43798,CNR9681349,2024-11-03,14:44:32,Cancelled by Customer,CID2388738,V01,L163,L007,14.20,null,1,R04,0,null,0,null,null,null,null,null,null
43799,CNR8423593,2024-07-13,18:35:01,No Driver Found,CID3931572,V02,L008,L114,null,null,0,null,0,null,0,null,null,null,null,null,null
43800,CNR6125916,2024-02-17,18:33:35,No Driver Found,CID2207867,V07,L062,L015,null,null,0,null,0,null,0,null,null,null,null,null,null
43801,CNR3997734,2024-05-15,08:24:38,Completed,CID4803320,V05,L119,L157,11.20,19.60,0,null,0,null,0,null,567.00,48.67,4.10,4.40,UPI
43802,CNR7642097,2024-05-26,22:03:42,Cancelled by Driver,CID8488681,V01,L133,L096,4.40,null,0,null,1,R06,0,null,null,null,null,null,null
43803,CNR4227477,2024-03-05,21:33:03,Completed,CID5359835,V05,L082,L169,13.60,16.60,0,null,0,null,0,null,285.00,31.63,4.30,4.60,Credit Card
43804,CNR2661018,2024-04-24,22:19:14,Cancelled by Driver,CID9530174,V01,L075,L154,8.60,null,0,null,1,R08,0,null,null,null,null,null,null
43805,CNR5430720,2024-02-08,19:46:35,Cancelled by Driver,CID1740457,V02,L137,L143,3.20,null,0,null,1,R08,0,null,null,null,null,null,null
43806,CNR7347941,2024-09-26,16:25:30,Completed,CID3461673,V06,L110,L010,14.30,24.50,0,null,0,null,0,null,419.00,20.54,4.30,3.80,UPI
43807,CNR8199080,2024-08-04,18:33:39,Incomplete,CID4636639,V01,L161,L017,7.80,15.10,0,null,0,null,1,R10,604.00,1.57,null,null,UPI
43808,CNR6666773,2024-06-08,15:42:56,No Driver Found,CID8080274,V05,L074,L117,null,null,0,null,0,null,0,null,null,null,null,null,null
43809,CNR4919792,2024-10-07,17:43:43,Cancelled by Customer,CID4572807,V05,L126,L025,8.90,null,1,R04,0,null,0,null,null,null,null,null,null
43810,CNR8240204,2024-02-23,11:41:34,Cancelled by Driver,CID1660239,V01,L068,L119,3.40,null,0,null,1,R07,0,null,null,null,null,null,null
43811,CNR3793171,2024-03-25,16:09:37,Completed,CID4188265,V05,L048,L018,14.90,19.90,0,null,0,null,0,null,986.00,6.88,3.80,5.00,UPI
43812,CNR4420851,2024-01-20,18:08:27,Completed,CID7900541,V04,L047,L117,3.30,30.60,0,null,0,null,0,null,1348.00,42.84,4.60,4.50,UPI
43813,CNR7535190,2024-07-10,01:49:30,Completed,CID6976283,V05,L030,L018,3.50,19.50,0,null,0,null,0,null,183.00,45.69,4.20,4.90,Uber Wallet
43814,CNR3911248,2024-10-31,20:21:16,Completed,CID7218401,V01,L007,L033,13.60,15.90,0,null,0,null,0,null,710.00,11.73,3.80,4.80,UPI
43815,CNR7731258,2024-10-05,11:16:04,Completed,CID4939806,V02,L171,L026,13.20,32.00,0,null,0,null,0,null,477.00,12.11,4.10,4.30,Debit Card
43816,CNR6247709,2024-06-19,22:47:29,Cancelled by Driver,CID5314002,V05,L055,L015,5.00,null,0,null,1,R06,0,null,null,null,null,null,null
43817,CNR3116351,2024-04-23,01:57:24,Cancelled by Driver,CID6303760,V03,L134,L048,8.90,null,0,null,1,R06,0,null,null,null,null,null,null
43818,CNR5981798,2024-10-07,03:17:37,Cancelled by Driver,CID5102699,V02,L130,L041,7.40,null,0,null,1,R09,0,null,null,null,null,null,null
43819,CNR8529232,2024-06-05,15:42:47,Cancelled by Driver,CID9292836,V03,L015,L020,10.40,null,0,null,1,R09,0,null,null,null,null,null,null
43820,CNR9930090,2024-11-16,10:14:49,Completed,CID7615230,V05,L109,L144,2.60,41.40,0,null,0,null,0,null,802.00,49.53,4.50,4.60,UPI
43821,CNR4240724,2024-03-10,17:57:32,Completed,CID9868671,V01,L097,L051,5.70,41.70,0,null,0,null,0,null,613.00,39.55,4.20,4.30,UPI
43822,CNR6795091,2024-12-10,18:21:02,Completed,CID7049324,V01,L022,L077,3.60,35.00,0,null,0,null,0,null,315.00,46.15,3.10,4.70,Uber Wallet
43823,CNR4180433,2024-06-15,13:39:08,Completed,CID8881870,V05,L061,L090,9.10,23.90,0,null,0,null,0,null,543.00,14.72,4.70,4.20,UPI
43824,CNR1173571,2024-06-27,10:11:41,Cancelled by Driver,CID9620917,V02,L059,L142,7.70,null,0,null,1,R09,0,null,null,null,null,null,null
43825,CNR7593114,2024-10-24,21:39:13,Completed,CID8735106,V01,L168,L153,3.90,30.90,0,null,0,null,0,null,964.00,33.03,4.60,4.10,UPI
43826,CNR1145949,2024-03-22,10:10:36,Completed,CID1000323,V02,L030,L011,13.90,15.50,0,null,0,null,0,null,1498.00,20.26,4.30,4.50,Cash
43827,CNR2765097,2024-01-28,19:37:28,Completed,CID8783548,V02,L103,L009,7.60,30.10,0,null,0,null,0,null,233.00,41.70,4.10,3.70,Debit Card
43828,CNR6209617,2024-09-10,16:28:16,Cancelled by Driver,CID7412379,V01,L011,L163,5.10,null,0,null,1,R09,0,null,null,null,null,null,null
43829,CNR2125417,2024-05-02,17:53:30,Cancelled by Driver,CID7565359,V04,L122,L150,11.40,null,0,null,1,R06,0,null,null,null,null,null,null
43830,CNR5855436,2024-11-08,19:11:12,Completed,CID4382072,V01,L135,L038,8.90,19.60,0,null,0,null,0,null,469.00,43.80,4.50,4.20,Cash
43831,CNR9720337,2024-12-05,06:01:11,Cancelled by Customer,CID2620870,V02,L084,L173,9.70,null,1,R02,0,null,0,null,null,null,null,null,null
43832,CNR5939963,2024-04-05,11:02:11,Incomplete,CID6625054,V07,L052,L142,5.40,17.30,0,null,0,null,1,R10,227.00,8.47,null,null,Cash
43833,CNR9488754,2024-02-06,10:33:10,Cancelled by Driver,CID2807854,V01,L149,L147,10.80,null,0,null,1,R06,0,null,null,null,null,null,null
43834,CNR9993280,2024-04-25,23:27:40,Completed,CID9768313,V04,L006,L028,7.50,30.70,0,null,0,null,0,null,640.00,47.70,4.30,4.50,Cash
43835,CNR7773147,2024-05-10,11:25:20,Completed,CID8375128,V01,L024,L031,11.00,43.60,0,null,0,null,0,null,685.00,20.79,3.80,4.30,Cash
43836,CNR1859295,2024-07-22,13:00:30,Completed,CID5640674,V05,L041,L112,7.80,31.30,0,null,0,null,0,null,72.00,36.58,4.40,3.30,Credit Card
43837,CNR1732202,2024-01-11,10:01:25,Cancelled by Driver,CID8249623,V01,L095,L075,11.30,null,0,null,1,R09,0,null,null,null,null,null,null
43838,CNR3082453,2024-11-18,16:23:03,Cancelled by Driver,CID9558908,V01,L137,L172,9.90,null,0,null,1,R07,0,null,null,null,null,null,null
43839,CNR4746226,2024-05-02,18:46:16,Completed,CID1621422,V05,L144,L088,3.70,30.70,0,null,0,null,0,null,289.00,9.36,4.30,4.90,UPI
43840,CNR1402203,2024-10-13,10:15:41,Completed,CID7804387,V01,L158,L010,2.20,36.90,0,null,0,null,0,null,397.00,42.53,4.30,5.00,Uber Wallet
43841,CNR6290630,2024-12-13,11:33:23,Completed,CID5286660,V03,L018,L168,6.80,35.20,0,null,0,null,0,null,536.00,42.78,4.70,4.50,UPI
43842,CNR4038651,2024-06-30,12:26:45,Cancelled by Customer,CID2930858,V03,L141,L120,15.20,null,1,R02,0,null,0,null,null,null,null,null,null
43843,CNR9443068,2024-12-12,18:56:41,Completed,CID3221580,V01,L023,L095,2.20,44.30,0,null,0,null,0,null,83.00,10.16,3.90,5.00,Cash
43844,CNR1994885,2024-08-13,07:16:56,Completed,CID6954292,V01,L026,L138,10.30,18.80,0,null,0,null,0,null,181.00,9.06,3.10,4.70,UPI
43845,CNR6194744,2024-04-04,20:31:24,Completed,CID2156756,V04,L122,L161,4.00,26.60,0,null,0,null,0,null,672.00,12.29,4.60,3.80,Cash
43846,CNR4820019,2024-09-16,09:33:27,Cancelled by Customer,CID7830697,V04,L044,L039,9.70,null,1,R01,0,null,0,null,null,null,null,null,null
43847,CNR6589544,2024-11-18,07:23:06,Cancelled by Driver,CID6021634,V01,L016,L008,10.30,null,0,null,1,R09,0,null,null,null,null,null,null
43848,CNR9422343,2024-03-04,17:48:55,No Driver Found,CID6754430,V01,L160,L074,null,null,0,null,0,null,0,null,null,null,null,null,null
43849,CNR6560139,2024-12-26,18:06:49,Cancelled by Customer,CID9028472,V02,L150,L006,13.80,null,1,R04,0,null,0,null,null,null,null,null,null
43850,CNR2776229,2024-02-14,10:01:48,Cancelled by Driver,CID6211386,V02,L096,L103,9.00,null,0,null,1,R09,0,null,null,null,null,null,null
43851,CNR7816772,2024-01-19,18:45:24,Incomplete,CID6385471,V02,L027,L086,9.00,19.00,0,null,0,null,1,R10,227.00,5.58,null,null,Credit Card
43852,CNR3493259,2024-05-23,00:43:50,Incomplete,CID5606863,V06,L165,L110,5.30,29.30,0,null,0,null,1,R12,371.00,4.00,null,null,UPI
43853,CNR6387437,2024-07-24,23:56:12,Completed,CID1914643,V05,L074,L082,11.70,42.00,0,null,0,null,0,null,436.00,40.18,4.70,4.90,Cash
43854,CNR3607395,2024-04-12,23:44:33,No Driver Found,CID3871013,V04,L147,L129,null,null,0,null,0,null,0,null,null,null,null,null,null
43855,CNR3730355,2024-10-05,19:54:05,Completed,CID4596718,V01,L005,L063,6.50,42.90,0,null,0,null,0,null,796.00,20.76,4.40,4.90,Cash
43856,CNR6930267,2024-02-08,17:06:22,Cancelled by Customer,CID6388187,V01,L029,L161,5.80,null,1,R03,0,null,0,null,null,null,null,null,null
43857,CNR5890341,2024-08-24,14:18:28,Cancelled by Driver,CID5015555,V05,L124,L015,7.50,null,0,null,1,R06,0,null,null,null,null,null,null
43858,CNR8121650,2024-12-14,10:46:18,Completed,CID9574901,V05,L071,L176,10.80,26.80,0,null,0,null,0,null,804.00,24.65,3.70,3.80,Cash
43859,CNR4612636,2024-10-31,06:25:44,Completed,CID9813428,V01,L171,L139,9.40,32.70,0,null,0,null,0,null,475.00,6.79,3.90,4.10,Uber Wallet
43860,CNR6783838,2024-07-16,04:52:37,Cancelled by Customer,CID1129922,V01,L007,L130,8.00,null,1,R02,0,null,0,null,null,null,null,null,null
43861,CNR8796386,2024-10-31,19:01:32,No Driver Found,CID8708491,V02,L150,L008,null,null,0,null,0,null,0,null,null,null,null,null,null
43862,CNR8446275,2024-03-23,22:17:21,Completed,CID6353621,V02,L009,L118,4.00,44.10,0,null,0,null,0,null,531.00,47.28,4.90,4.30,UPI
43863,CNR3942839,2024-01-16,18:24:53,Incomplete,CID7546591,V01,L076,L123,7.00,18.90,0,null,0,null,1,R10,443.00,19.41,null,null,Debit Card
43864,CNR6926418,2024-06-11,15:47:16,Completed,CID5333543,V05,L082,L143,12.20,28.70,0,null,0,null,0,null,104.00,36.99,4.50,4.60,Cash
43865,CNR9445630,2024-11-28,02:44:16,Completed,CID6816539,V06,L016,L018,8.20,18.60,0,null,0,null,0,null,142.00,8.98,4.20,4.40,UPI
43866,CNR6372991,2024-05-04,08:33:23,Completed,CID8649576,V04,L092,L079,10.40,32.20,0,null,0,null,0,null,281.00,35.53,3.30,4.20,Cash
43867,CNR1415575,2024-09-04,15:28:42,Incomplete,CID9105217,V06,L143,L079,3.60,28.10,0,null,0,null,1,R10,310.00,15.19,null,null,UPI
43868,CNR2230854,2024-02-23,11:56:59,No Driver Found,CID4131906,V01,L084,L007,null,null,0,null,0,null,0,null,null,null,null,null,null
43869,CNR4459558,2024-06-12,13:37:52,Completed,CID5815187,V05,L026,L039,9.70,31.70,0,null,0,null,0,null,498.00,44.37,3.60,4.20,Debit Card
43870,CNR5010782,2024-09-12,20:33:26,Completed,CID8176638,V05,L102,L016,11.60,24.40,0,null,0,null,0,null,85.00,25.52,4.50,4.50,Credit Card
43871,CNR9122567,2024-03-24,13:21:39,Completed,CID5445251,V07,L007,L154,7.90,25.30,0,null,0,null,0,null,1089.00,21.44,4.30,4.90,UPI
43872,CNR8147664,2024-07-24,08:08:56,Completed,CID3314036,V04,L069,L001,7.10,25.70,0,null,0,null,0,null,463.00,3.56,4.20,4.90,UPI
43873,CNR8091039,2024-07-03,00:36:19,Cancelled by Customer,CID1913474,V04,L128,L142,13.90,null,1,R05,0,null,0,null,null,null,null,null,null
43874,CNR7980198,2024-10-17,05:28:41,Completed,CID2619859,V05,L002,L091,6.00,34.80,0,null,0,null,0,null,96.00,32.82,4.70,3.90,Debit Card
43875,CNR3578081,2024-04-25,09:30:18,Completed,CID8475483,V05,L084,L051,6.80,33.70,0,null,0,null,0,null,672.00,6.38,3.70,4.10,UPI
43876,CNR9495699,2024-01-23,15:12:56,Cancelled by Customer,CID9585362,V05,L154,L004,16.00,null,1,R04,0,null,0,null,null,null,null,null,null
43877,CNR6241973,2024-11-10,05:32:36,Completed,CID7682339,V03,L018,L067,10.50,37.00,0,null,0,null,0,null,1570.00,20.10,4.20,4.30,UPI
43878,CNR9627710,2024-04-10,16:16:33,Completed,CID2269998,V05,L001,L043,3.70,38.60,0,null,0,null,0,null,82.00,39.44,4.20,4.30,Debit Card
43879,CNR9775978,2024-03-01,12:09:42,No Driver Found,CID3369516,V06,L108,L095,null,null,0,null,0,null,0,null,null,null,null,null,null
43880,CNR1738563,2024-03-23,19:40:13,Cancelled by Driver,CID7713549,V01,L069,L039,3.80,null,0,null,1,R06,0,null,null,null,null,null,null
43881,CNR6137823,2024-06-21,18:31:17,Completed,CID8075675,V04,L145,L161,4.50,28.20,0,null,0,null,0,null,433.00,27.70,4.30,4.60,Uber Wallet
43882,CNR8376891,2024-06-16,23:37:54,No Driver Found,CID4759259,V06,L137,L019,null,null,0,null,0,null,0,null,null,null,null,null,null
43883,CNR3045293,2024-02-21,16:42:47,Cancelled by Driver,CID8627585,V04,L089,L026,3.40,null,0,null,1,R07,0,null,null,null,null,null,null
43884,CNR7800724,2024-09-30,10:58:37,Completed,CID2476239,V05,L006,L153,6.60,32.50,0,null,0,null,0,null,113.00,4.90,4.30,4.60,Cash
43885,CNR6736195,2024-07-14,16:15:37,Completed,CID7757431,V02,L093,L021,4.20,44.40,0,null,0,null,0,null,698.00,6.50,4.30,4.50,Debit Card
43886,CNR6253054,2024-03-19,12:01:35,Completed,CID4858024,V05,L027,L152,12.50,28.70,0,null,0,null,0,null,622.00,14.47,3.50,4.60,Credit Card
43887,CNR2887589,2024-05-13,20:12:52,Completed,CID6402251,V01,L011,L144,11.80,29.30,0,null,0,null,0,null,52.00,26.33,4.10,3.20,Credit Card
43888,CNR4620608,2024-09-19,21:41:18,Completed,CID2033856,V04,L051,L126,11.50,21.70,0,null,0,null,0,null,713.00,18.68,4.30,4.30,Cash
43889,CNR5761786,2024-07-19,00:28:16,Completed,CID9921333,V02,L170,L115,3.10,25.30,0,null,0,null,0,null,768.00,48.14,4.20,4.30,Debit Card
43890,CNR7091234,2024-11-14,21:48:42,Completed,CID3358020,V06,L153,L001,10.60,20.20,0,null,0,null,0,null,127.00,3.57,4.70,3.80,UPI
43891,CNR3329917,2024-06-25,09:57:33,Completed,CID1128071,V04,L123,L001,4.60,16.50,0,null,0,null,0,null,287.00,21.94,3.10,4.40,UPI
43892,CNR2368997,2024-07-21,07:49:03,Completed,CID9878816,V05,L166,L120,3.30,44.00,0,null,0,null,0,null,393.00,44.54,4.20,4.30,UPI
43893,CNR6743619,2024-07-01,06:43:27,Completed,CID1430326,V05,L150,L033,4.40,23.10,0,null,0,null,0,null,92.00,48.15,4.90,4.60,Cash
43894,CNR9866006,2024-02-28,15:06:04,No Driver Found,CID7582287,V01,L006,L010,null,null,0,null,0,null,0,null,null,null,null,null,null
43895,CNR5634370,2024-01-15,13:48:47,Completed,CID8485211,V06,L125,L136,13.60,22.50,0,null,0,null,0,null,799.00,35.32,4.60,4.30,Credit Card
43896,CNR3969385,2024-10-16,17:57:30,Completed,CID9929751,V02,L133,L067,7.10,20.20,0,null,0,null,0,null,55.00,47.24,4.20,4.60,Cash
43897,CNR8497050,2024-01-11,05:58:47,Completed,CID9342747,V02,L089,L110,12.40,23.90,0,null,0,null,0,null,201.00,19.66,4.30,4.60,UPI
43898,CNR7480508,2024-11-13,17:47:50,Cancelled by Driver,CID8437613,V02,L048,L063,7.40,null,0,null,1,R09,0,null,null,null,null,null,null
43899,CNR1875587,2024-09-07,11:48:50,Completed,CID5353451,V05,L070,L083,8.30,18.30,0,null,0,null,0,null,739.00,16.84,4.30,4.60,UPI
43900,CNR6952374,2024-11-04,14:23:09,Cancelled by Customer,CID1681665,V04,L104,L103,9.30,null,1,R02,0,null,0,null,null,null,null,null,null
43901,CNR1210984,2024-06-25,08:02:10,Cancelled by Customer,CID2578071,V05,L115,L031,10.10,null,1,R02,0,null,0,null,null,null,null,null,null
43902,CNR4999904,2024-09-25,22:15:11,Cancelled by Customer,CID8829436,V05,L128,L023,15.60,null,1,R03,0,null,0,null,null,null,null,null,null
43903,CNR2897900,2024-05-19,18:12:57,Completed,CID3717499,V01,L149,L145,2.00,24.30,0,null,0,null,0,null,849.00,45.43,3.70,4.60,UPI
43904,CNR7996254,2024-01-31,20:00:11,Completed,CID8057714,V04,L017,L141,7.10,42.40,0,null,0,null,0,null,1219.00,29.52,3.70,4.10,UPI
43905,CNR9190740,2024-04-27,08:46:12,Completed,CID2001868,V05,L036,L048,12.00,35.90,0,null,0,null,0,null,377.00,30.00,5.00,4.20,UPI
43906,CNR7985374,2024-06-28,09:55:03,Completed,CID9358517,V01,L136,L095,11.50,16.70,0,null,0,null,0,null,264.00,37.68,3.90,3.50,UPI
43907,CNR6413431,2024-01-18,07:58:00,Completed,CID1030975,V04,L082,L103,6.60,31.60,0,null,0,null,0,null,150.00,11.20,3.70,4.30,UPI
43908,CNR9977193,2024-03-21,14:34:15,Completed,CID2763380,V03,L138,L129,6.00,18.10,0,null,0,null,0,null,337.00,23.28,4.20,4.10,Cash
43909,CNR8115866,2024-01-28,19:03:56,Completed,CID2978150,V01,L116,L081,4.80,25.20,0,null,0,null,0,null,570.00,11.46,4.20,4.30,Credit Card
43910,CNR2234186,2024-06-11,14:34:07,Completed,CID4145866,V04,L030,L093,11.90,32.90,0,null,0,null,0,null,84.00,42.20,4.30,3.70,UPI
43911,CNR6453031,2024-06-03,08:48:49,Cancelled by Driver,CID3496143,V02,L081,L083,10.00,null,0,null,1,R06,0,null,null,null,null,null,null
43912,CNR4522530,2024-11-23,20:54:38,Cancelled by Driver,CID2609704,V02,L116,L161,11.80,null,0,null,1,R09,0,null,null,null,null,null,null
43913,CNR7247448,2024-06-05,19:44:29,Incomplete,CID3393793,V02,L123,L120,9.40,25.90,0,null,0,null,1,R10,357.00,19.11,null,null,Cash
43914,CNR3626262,2024-05-09,20:49:05,Completed,CID6688103,V02,L036,L118,3.30,19.90,0,null,0,null,0,null,360.00,40.91,4.80,4.10,UPI
43915,CNR6841541,2024-02-15,10:47:54,Cancelled by Driver,CID7937469,V02,L020,L126,10.40,null,0,null,1,R08,0,null,null,null,null,null,null
43916,CNR6089413,2024-08-30,13:20:43,Cancelled by Driver,CID1885705,V07,L073,L158,8.60,null,0,null,1,R08,0,null,null,null,null,null,null
43917,CNR2892877,2024-07-09,17:23:25,Cancelled by Driver,CID5915773,V01,L001,L081,5.80,null,0,null,1,R08,0,null,null,null,null,null,null
43918,CNR8720711,2024-03-29,12:51:29,Completed,CID6660662,V02,L170,L175,4.50,16.40,0,null,0,null,0,null,991.00,32.60,3.70,4.60,UPI
43919,CNR3693334,2024-04-16,12:17:21,Completed,CID7564690,V04,L024,L139,7.60,15.20,0,null,0,null,0,null,396.00,17.95,4.20,4.40,UPI
43972,CNR8935061,2024-04-17,08:24:32,Cancelled by Customer,CID5463786,V04,L083,L111,17.20,null,1,R03,0,null,0,null,null,null,null,null,null
43920,CNR4611366,2024-03-15,09:23:25,Completed,CID9459778,V01,L090,L039,4.20,27.70,0,null,0,null,0,null,438.00,25.17,4.10,4.10,Credit Card
43921,CNR7804619,2024-12-20,17:18:23,Cancelled by Driver,CID8650393,V04,L116,L106,8.50,null,0,null,1,R07,0,null,null,null,null,null,null
43922,CNR5475894,2024-12-10,19:24:01,Completed,CID1568236,V05,L174,L145,3.90,19.30,0,null,0,null,0,null,726.00,35.09,3.80,4.90,Cash
43923,CNR6056712,2024-08-31,17:18:56,Completed,CID2744059,V04,L027,L043,13.30,17.20,0,null,0,null,0,null,625.00,2.01,4.20,4.80,Credit Card
43924,CNR4399050,2024-01-23,10:46:51,Completed,CID2519931,V05,L170,L037,10.60,22.00,0,null,0,null,0,null,86.00,11.46,3.70,4.40,Debit Card
43925,CNR6827341,2024-09-20,15:23:29,Cancelled by Driver,CID8900114,V05,L035,L097,4.60,null,0,null,1,R08,0,null,null,null,null,null,null
43926,CNR9688370,2024-05-03,17:30:13,Incomplete,CID9325561,V04,L052,L030,8.10,21.90,0,null,0,null,1,R10,428.00,11.28,null,null,Uber Wallet
43927,CNR8855240,2024-10-18,18:38:53,Cancelled by Driver,CID4744805,V04,L151,L029,5.70,null,0,null,1,R06,0,null,null,null,null,null,null
43928,CNR3382764,2024-03-16,17:03:48,Completed,CID8414440,V02,L176,L060,12.70,17.30,0,null,0,null,0,null,3552.00,20.40,5.00,3.80,Debit Card
43929,CNR4933610,2024-06-18,21:38:22,No Driver Found,CID4260431,V01,L121,L084,null,null,0,null,0,null,0,null,null,null,null,null,null
43930,CNR6965929,2024-09-14,11:24:55,Cancelled by Customer,CID1113496,V03,L119,L153,13.00,null,1,R02,0,null,0,null,null,null,null,null,null
43931,CNR3431673,2024-12-20,17:08:10,Cancelled by Driver,CID1428123,V03,L094,L071,7.50,null,0,null,1,R06,0,null,null,null,null,null,null
43932,CNR1802643,2024-04-01,10:04:08,Completed,CID1299538,V06,L044,L038,7.10,39.20,0,null,0,null,0,null,395.00,41.68,3.20,4.60,Cash
43933,CNR7338601,2024-07-05,17:45:44,Completed,CID3655684,V05,L149,L104,11.60,28.90,0,null,0,null,0,null,95.00,48.98,4.30,4.30,Credit Card
43934,CNR3651493,2024-07-16,09:00:03,Completed,CID8334394,V07,L150,L143,5.30,33.20,0,null,0,null,0,null,141.00,28.75,4.30,4.40,Cash
43935,CNR6325007,2024-07-28,19:51:20,Cancelled by Customer,CID2332458,V01,L009,L081,6.00,null,1,R05,0,null,0,null,null,null,null,null,null
43936,CNR4414952,2024-07-10,08:11:02,Completed,CID7889293,V04,L104,L008,2.00,17.30,0,null,0,null,0,null,364.00,31.41,4.90,4.20,Credit Card
43937,CNR6240398,2024-02-26,11:24:05,Completed,CID4650585,V02,L078,L007,9.70,18.70,0,null,0,null,0,null,359.00,15.78,4.80,4.60,UPI
43938,CNR7072016,2024-01-29,14:48:07,No Driver Found,CID8070881,V04,L015,L047,null,null,0,null,0,null,0,null,null,null,null,null,null
43939,CNR1874340,2024-06-30,07:28:16,Completed,CID7300203,V06,L058,L120,2.20,23.00,0,null,0,null,0,null,1315.00,47.04,3.70,4.90,Debit Card
43940,CNR3705830,2024-09-12,20:01:53,Completed,CID3153506,V04,L061,L090,7.80,15.70,0,null,0,null,0,null,316.00,4.20,4.10,3.90,Uber Wallet
43941,CNR2534453,2024-12-21,19:23:08,Completed,CID1092754,V01,L006,L069,6.20,44.40,0,null,0,null,0,null,1216.00,24.06,3.80,4.20,Debit Card
43942,CNR1155088,2024-07-28,09:47:20,Cancelled by Driver,CID9744922,V01,L145,L135,6.20,null,0,null,1,R08,0,null,null,null,null,null,null
43943,CNR9488288,2024-07-21,20:33:52,Completed,CID8616984,V03,L028,L039,10.00,35.50,0,null,0,null,0,null,992.00,11.40,3.30,3.10,Cash
43944,CNR1053398,2024-11-15,17:07:30,Completed,CID8526454,V04,L134,L116,5.10,31.40,0,null,0,null,0,null,118.00,41.95,4.20,4.20,Credit Card
43945,CNR3663827,2024-11-13,20:13:32,Cancelled by Driver,CID6053879,V01,L154,L085,9.00,null,0,null,1,R07,0,null,null,null,null,null,null
43946,CNR6205979,2024-10-27,18:25:37,Completed,CID9313283,V02,L166,L156,11.80,25.80,0,null,0,null,0,null,829.00,40.25,4.70,4.30,Credit Card
43947,CNR1652317,2024-11-04,19:20:30,Completed,CID4774152,V01,L096,L087,14.20,42.20,0,null,0,null,0,null,147.00,35.49,4.60,5.00,Debit Card
43948,CNR6353791,2024-01-04,15:40:56,No Driver Found,CID1937144,V01,L012,L079,null,null,0,null,0,null,0,null,null,null,null,null,null
43949,CNR7395470,2024-01-06,17:42:52,Completed,CID2792829,V02,L092,L074,8.00,41.90,0,null,0,null,0,null,1150.00,23.77,4.70,4.90,Credit Card
43950,CNR2625711,2024-09-10,21:02:46,Completed,CID8019293,V01,L068,L154,12.50,38.10,0,null,0,null,0,null,486.00,24.01,3.80,4.20,UPI
43951,CNR4145615,2024-02-12,21:48:00,Completed,CID9722441,V02,L062,L111,6.00,41.40,0,null,0,null,0,null,257.00,31.72,3.00,4.60,UPI
43952,CNR8850646,2024-05-12,08:53:05,Completed,CID4377066,V02,L052,L175,6.50,43.80,0,null,0,null,0,null,534.00,21.16,4.10,4.40,UPI
43953,CNR3473292,2024-09-30,20:55:23,Completed,CID6339981,V05,L115,L116,5.00,18.80,0,null,0,null,0,null,420.00,2.61,3.60,4.20,Cash
43954,CNR8195961,2024-02-03,17:48:18,Cancelled by Driver,CID6261423,V04,L174,L042,11.00,null,0,null,1,R09,0,null,null,null,null,null,null
43955,CNR7008210,2024-09-09,07:23:19,No Driver Found,CID7725750,V05,L145,L124,null,null,0,null,0,null,0,null,null,null,null,null,null
